%time,field.header.seq,field.header.stamp,field.header.frame_id,field.head,field.timeUTC,field.latitude,field.northOrSouth,field.longitude,field.eastOrWest,field.GPSstatus,field.satelliteNum,field.HDOP,field.altitude,field.altitudeUnit,field.geiod,field.geiodUnit,field.rtkAge,field.rtkID
1638156072015928977,1256,1638156072007999420,/GNSS,$GPGGA,12071.4,40.0560016667,N,116.168705,E,1,13,1.0,248.25,M,-9.8,M,0,
1638156072215934279,1257,1638156072207998037,/GNSS,$GPGGA,12071.6,40.0560016667,N,116.168711667,E,1,13,1.0,248.26,M,-9.8,M,0,
1638156072415968281,1258,1638156072408033133,/GNSS,$GPGGA,12071.8,40.0560016667,N,116.16872,E,1,13,1.0,248.23,M,-9.8,M,0,
1638156072615931036,1259,1638156072607996941,/GNSS,$GPGGA,12072.0,40.0560016667,N,116.168728333,E,1,13,1.0,248.2,M,-9.8,M,0,
1638156072815930508,1260,1638156072808000803,/GNSS,$GPGGA,12072.2,40.0560016667,N,116.168736667,E,1,14,1.0,248.21,M,-9.8,M,0,
1638156073015899599,1261,1638156073007962942,/GNSS,$GPGGA,12072.4,40.0560016667,N,116.168745,E,1,14,1.0,248.22,M,-9.8,M,0,
1638156073215937369,1262,1638156073208000660,/GNSS,$GPGGA,12072.6,40.0560016667,N,116.168755,E,1,14,1.0,248.18,M,-9.8,M,0,
1638156073415927379,1263,1638156073408000231,/GNSS,$GPGGA,12072.8,40.056,N,116.168765,E,1,13,1.0,248.24,M,-9.8,M,0,
1638156073615976070,1264,1638156073608002424,/GNSS,$GPGGA,12073.0,40.056,N,116.168775,E,1,13,1.0,248.22,M,-9.8,M,0,
1638156073815927763,1265,1638156073807998180,/GNSS,$GPGGA,12073.2,40.0559983333,N,116.168786667,E,1,13,1.0,248.31,M,-9.8,M,0,
1638156074015938960,1266,1638156074007998228,/GNSS,$GPGGA,12073.4,40.0559983333,N,116.168798333,E,1,13,1.0,248.28,M,-9.8,M,0,
1638156074215938789,1267,1638156074208009243,/GNSS,$GPGGA,12073.6,40.0559966667,N,116.168811667,E,1,13,1.0,248.36,M,-9.8,M,0,
1638156074415937201,1268,1638156074407998323,/GNSS,$GPGGA,12073.8,40.0559966667,N,116.168823333,E,1,13,1.0,248.38,M,-9.8,M,0,
1638156074615914725,1269,1638156074607981682,/GNSS,$GPGGA,12074.0,40.055995,N,116.168836667,E,1,13,1.0,248.34,M,-9.8,M,0,
1638156074815940424,1270,1638156074808024168,/GNSS,$GPGGA,12074.2,40.055995,N,116.16885,E,1,13,1.0,248.35,M,-9.8,M,0,
1638156075015927800,1271,1638156075008016586,/GNSS,$GPGGA,12074.4,40.0559933333,N,116.168863333,E,1,13,1.0,248.35,M,-9.8,M,0,
1638156075215950456,1272,1638156075208018780,/GNSS,$GPGGA,12074.6,40.0559933333,N,116.168876667,E,1,13,1.0,248.2,M,-9.8,M,0,
1638156075415944379,1273,1638156075408025026,/GNSS,$GPGGA,12074.8,40.0559933333,N,116.168891667,E,1,13,1.0,248.17,M,-9.8,M,0,
1638156075615937067,1274,1638156075608019352,/GNSS,$GPGGA,12075.0,40.0559916667,N,116.168908333,E,1,13,1.0,248.15,M,-9.8,M,0,
1638156075815940842,1275,1638156075807999611,/GNSS,$GPGGA,12075.2,40.05599,N,116.168923333,E,1,14,1.0,248.21,M,-9.8,M,0,
1638156076015988702,1276,1638156076008000135,/GNSS,$GPGGA,12075.4,40.05599,N,116.16894,E,1,13,1.0,248.26,M,-9.8,M,0,
1638156076215957737,1277,1638156076207997322,/GNSS,$GPGGA,12075.6,40.0559883333,N,116.168958333,E,1,13,1.0,248.33,M,-9.8,M,0,
1638156076415935119,1278,1638156076407999039,/GNSS,$GPGGA,12075.8,40.0559866667,N,116.168975,E,1,13,1.0,248.42,M,-9.8,M,0,
1638156076615953628,1279,1638156076608018160,/GNSS,$GPGGA,12076.0,40.0559866667,N,116.168991667,E,1,13,1.0,248.13,M,-9.8,M,0,
1638156076815937408,1280,1638156076807979107,/GNSS,$GPGGA,12076.2,40.0559866667,N,116.16901,E,1,13,1.0,248.19,M,-9.8,M,0,
1638156077015937120,1281,1638156077007979155,/GNSS,$GPGGA,12076.4,40.055985,N,116.16903,E,1,13,1.0,248.25,M,-9.8,M,0,
1638156077215935188,1282,1638156077207978725,/GNSS,$GPGGA,12076.6,40.0559833333,N,116.16905,E,1,13,1.0,248.32,M,-9.8,M,0,
1638156077415932612,1283,1638156077407978058,/GNSS,$GPGGA,12076.8,40.0559833333,N,116.16907,E,1,13,1.0,248.35,M,-9.8,M,0,
1638156077615928316,1284,1638156077607980013,/GNSS,$GPGGA,12077.0,40.0559816667,N,116.16909,E,1,13,1.0,248.38,M,-9.8,M,0,
1638156077815933097,1285,1638156077807997227,/GNSS,$GPGGA,12077.2,40.05598,N,116.169111667,E,1,13,1.0,248.49,M,-9.8,M,0,
1638156078015941394,1286,1638156078008008480,/GNSS,$GPGGA,12077.4,40.05598,N,116.169131667,E,1,13,1.0,248.34,M,-9.8,M,0,
1638156078215895867,1287,1638156078207969189,/GNSS,$GPGGA,12077.6,40.0559783333,N,116.169153333,E,1,13,1.0,248.33,M,-9.8,M,0,
1638156078415918916,1288,1638156078407985687,/GNSS,$GPGGA,12077.8,40.0559783333,N,116.169176667,E,1,13,1.0,248.33,M,-9.8,M,0,
1638156078615943146,1289,1638156078608006954,/GNSS,$GPGGA,12078.0,40.0559766667,N,116.169198333,E,1,13,1.0,248.31,M,-9.8,M,0,
1638156078815928150,1290,1638156078807993412,/GNSS,$GPGGA,12078.2,40.055975,N,116.169221667,E,1,14,1.0,248.36,M,-9.8,M,0,
1638156079015925832,1291,1638156079007992029,/GNSS,$GPGGA,12078.4,40.0559733333,N,116.169245,E,1,14,1.0,248.57,M,-9.8,M,0,
1638156079215938474,1292,1638156079207990885,/GNSS,$GPGGA,12078.6,40.0559733333,N,116.169266667,E,1,14,1.0,248.22,M,-9.8,M,0,
1638156079415934089,1293,1638156079407998323,/GNSS,$GPGGA,12078.8,40.0559733333,N,116.16929,E,1,13,1.0,248.19,M,-9.8,M,0,
1638156079615931523,1294,1638156079607992411,/GNSS,$GPGGA,12079.0,40.0559716667,N,116.169313333,E,1,13,1.0,248.2,M,-9.8,M,0,
1638156079815936290,1295,1638156079808000565,/GNSS,$GPGGA,12079.2,40.05597,N,116.169336667,E,1,13,1.0,248.26,M,-9.8,M,0,
1638156080015896121,1296,1638156080007959604,/GNSS,$GPGGA,12079.4,40.0559733333,N,116.16936,E,1,14,1.0,248.07,M,-9.8,M,0,
1638156080215919415,1297,1638156080207966805,/GNSS,$GPGGA,12079.6,40.0559716667,N,116.169383333,E,1,13,1.0,248.23,M,-9.8,M,0,
1638156080415942072,1298,1638156080408003092,/GNSS,$GPGGA,12079.8,40.0559666667,N,116.169408333,E,1,13,1.0,248.36,M,-9.8,M,0,
1638156080615934093,1299,1638156080607993603,/GNSS,$GPGGA,12080.0,40.055965,N,116.169433333,E,1,13,1.0,248.44,M,-9.8,M,0,
1638156080815938210,1300,1638156080808008194,/GNSS,$GPGGA,12080.2,40.055965,N,116.169456667,E,1,13,1.0,248.56,M,-9.8,M,0,
1638156081015938161,1301,1638156081008006811,/GNSS,$GPGGA,12080.4,40.0559633333,N,116.16948,E,1,13,1.0,248.53,M,-9.8,M,0,
1638156081215940551,1302,1638156081208007813,/GNSS,$GPGGA,12080.6,40.0559616667,N,116.169505,E,1,13,1.0,248.55,M,-9.8,M,0,
1638156081415938546,1303,1638156081408005476,/GNSS,$GPGGA,12080.8,40.0559616667,N,116.169528333,E,1,13,1.0,248.52,M,-9.8,M,0,
1638156081615929900,1304,1638156081608006001,/GNSS,$GPGGA,12081.0,40.05596,N,116.169551667,E,1,13,1.0,248.52,M,-9.8,M,0,
1638156081815944691,1305,1638156081808009386,/GNSS,$GPGGA,12081.2,40.0559583333,N,116.169576667,E,1,13,1.0,248.5,M,-9.8,M,0,
1638156082015938010,1306,1638156082008008957,/GNSS,$GPGGA,12081.4,40.0559583333,N,116.1696,E,1,13,1.0,248.47,M,-9.8,M,0,
1638156082215932226,1307,1638156082208004951,/GNSS,$GPGGA,12081.6,40.0559566667,N,116.169625,E,1,13,1.0,248.59,M,-9.8,M,0,
1638156082415914456,1308,1638156082407978296,/GNSS,$GPGGA,12081.8,40.055955,N,116.169648333,E,1,13,1.0,248.58,M,-9.8,M,0,
1638156082615923294,1309,1638156082608001709,/GNSS,$GPGGA,12082.0,40.0559533333,N,116.169673333,E,1,13,1.0,248.57,M,-9.8,M,0,
1638156082815943930,1310,1638156082808002949,/GNSS,$GPGGA,12082.2,40.0559533333,N,116.169696667,E,1,13,1.0,248.6,M,-9.8,M,0,
1638156083015912997,1311,1638156083007962465,/GNSS,$GPGGA,12082.4,40.0559516667,N,116.16972,E,1,13,1.0,248.6,M,-9.8,M,0,
1638156083215937985,1312,1638156083208001614,/GNSS,$GPGGA,12082.6,40.05595,N,116.169745,E,1,13,1.0,248.57,M,-9.8,M,0,
1638156083415951700,1313,1638156083408006191,/GNSS,$GPGGA,12082.8,40.05595,N,116.169768333,E,1,13,1.0,248.53,M,-9.8,M,0,
1638156083615939636,1314,1638156083608000755,/GNSS,$GPGGA,12083.0,40.0559483333,N,116.169791667,E,1,13,1.0,248.48,M,-9.8,M,0,
1638156083815892309,1315,1638156083807955980,/GNSS,$GPGGA,12083.2,40.0559483333,N,116.169816667,E,1,13,1.0,248.44,M,-9.8,M,0,
1638156084015963532,1316,1638156084008002043,/GNSS,$GPGGA,12083.4,40.0559466667,N,116.16984,E,1,13,1.0,248.42,M,-9.8,M,0,
1638156084215893764,1317,1638156084207954407,/GNSS,$GPGGA,12083.6,40.0559466667,N,116.169863333,E,1,13,1.0,248.37,M,-9.8,M,0,
1638156084415940182,1318,1638156084408001900,/GNSS,$GPGGA,12083.8,40.055945,N,116.169886667,E,1,13,1.0,248.37,M,-9.8,M,0,
1638156084615934345,1319,1638156084608000517,/GNSS,$GPGGA,12084.0,40.0559433333,N,116.169911667,E,1,13,1.0,248.34,M,-9.8,M,0,
1638156084815945946,1320,1638156084808001995,/GNSS,$GPGGA,12084.2,40.0559433333,N,116.169935,E,1,13,1.0,248.29,M,-9.8,M,0,
1638156085015941602,1321,1638156085008005857,/GNSS,$GPGGA,12084.4,40.0559416667,N,116.169958333,E,1,13,1.0,248.31,M,-9.8,M,0,
1638156085215939023,1322,1638156085208001375,/GNSS,$GPGGA,12084.6,40.0559416667,N,116.169981667,E,1,13,1.0,248.33,M,-9.8,M,0,
1638156085415945611,1323,1638156085408003330,/GNSS,$GPGGA,12084.8,40.05594,N,116.170005,E,1,13,1.0,248.31,M,-9.8,M,0,
1638156085615943280,1324,1638156085608005524,/GNSS,$GPGGA,12085.0,40.0559383333,N,116.170028333,E,1,13,1.0,248.32,M,-9.8,M,0,
1638156085815939220,1325,1638156085807992458,/GNSS,$GPGGA,12085.2,40.0559366667,N,116.170053333,E,1,13,1.0,248.33,M,-9.8,M,0,
1638156086015934816,1326,1638156086007991791,/GNSS,$GPGGA,12085.4,40.0559366667,N,116.170075,E,1,13,1.0,248.22,M,-9.8,M,0,
1638156086215941738,1327,1638156086207993031,/GNSS,$GPGGA,12085.6,40.055935,N,116.1701,E,1,13,1.0,248.28,M,-9.8,M,0,
1638156086415940997,1328,1638156086407994509,/GNSS,$GPGGA,12085.8,40.0559333333,N,116.170123333,E,1,13,1.0,248.29,M,-9.8,M,0,
1638156086615952775,1329,1638156086607998371,/GNSS,$GPGGA,12086.0,40.0559316667,N,116.170146667,E,1,13,1.0,248.29,M,-9.8,M,0,
1638156086815944221,1330,1638156086807994843,/GNSS,$GPGGA,12086.2,40.05593,N,116.170171667,E,1,13,1.0,248.25,M,-9.8,M,0,
1638156087015924541,1331,1638156087007956266,/GNSS,$GPGGA,12086.4,40.05593,N,116.170195,E,1,13,1.0,248.26,M,-9.8,M,0,
1638156087215960870,1332,1638156087207992792,/GNSS,$GPGGA,12086.6,40.0559283333,N,116.17022,E,1,13,1.0,248.25,M,-9.8,M,0,
1638156087415929426,1333,1638156087408001661,/GNSS,$GPGGA,12086.8,40.0559266667,N,116.170243333,E,1,13,1.0,248.28,M,-9.8,M,0,
1638156087615950347,1334,1638156087607999086,/GNSS,$GPGGA,12087.0,40.0559266667,N,116.170266667,E,1,13,1.0,248.36,M,-9.8,M,0,
1638156087815974569,1335,1638156087807994843,/GNSS,$GPGGA,12087.2,40.055925,N,116.17029,E,1,13,1.0,248.38,M,-9.8,M,0,
1638156088016022484,1336,1638156088008006573,/GNSS,$GPGGA,12087.4,40.0559233333,N,116.170315,E,1,13,1.0,248.52,M,-9.8,M,0,
1638156088215931579,1337,1638156088207995415,/GNSS,$GPGGA,12087.6,40.0559233333,N,116.170338333,E,1,13,1.0,248.53,M,-9.8,M,0,
1638156088415895580,1338,1638156088407948494,/GNSS,$GPGGA,12087.8,40.0559216667,N,116.170361667,E,1,13,1.0,248.52,M,-9.8,M,0,
1638156088615941595,1339,1638156088607996225,/GNSS,$GPGGA,12088.0,40.05592,N,116.170385,E,1,13,1.0,248.52,M,-9.8,M,0,
1638156088815961023,1340,1638156088808002710,/GNSS,$GPGGA,12088.2,40.05592,N,116.17041,E,1,13,1.0,248.51,M,-9.8,M,0,
1638156089016045386,1341,1638156089008043289,/GNSS,$GPGGA,12088.4,40.0559183333,N,116.170433333,E,1,13,1.0,248.52,M,-9.8,M,0,
1638156089215937555,1342,1638156089208000660,/GNSS,$GPGGA,12088.6,40.0559166667,N,116.170456667,E,1,13,1.0,248.55,M,-9.8,M,0,
1638156089415938142,1343,1638156089407999516,/GNSS,$GPGGA,12088.8,40.0559166667,N,116.17048,E,1,13,1.0,248.48,M,-9.8,M,0,
1638156089615971428,1344,1638156089607999086,/GNSS,$GPGGA,12089.0,40.0559166667,N,116.170503333,E,1,13,1.0,248.45,M,-9.8,M,0,
1638156089815931684,1345,1638156089808001280,/GNSS,$GPGGA,12089.2,40.055915,N,116.170526667,E,1,13,1.0,248.45,M,-9.8,M,0,
1638156090015969400,1346,1638156090008002996,/GNSS,$GPGGA,12089.4,40.0559133333,N,116.17055,E,1,13,1.0,248.47,M,-9.8,M,0,
1638156090215943331,1347,1638156090208000660,/GNSS,$GPGGA,12089.6,40.0559133333,N,116.170573333,E,1,13,1.0,248.48,M,-9.8,M,0,
1638156090416055351,1348,1638156090408031702,/GNSS,$GPGGA,12089.8,40.0559116667,N,116.170596667,E,1,13,1.0,248.47,M,-9.8,M,0,
1638156090616008306,1349,1638156090608015776,/GNSS,$GPGGA,12090.0,40.0559116667,N,116.17062,E,1,13,1.0,248.52,M,-9.8,M,0,
1638156090815930747,1350,1638156090807984352,/GNSS,$GPGGA,12090.2,40.05591,N,116.170643333,E,1,13,1.0,248.54,M,-9.8,M,0,
1638156091015960942,1351,1638156091007998705,/GNSS,$GPGGA,12090.4,40.0559083333,N,116.170666667,E,1,13,1.0,248.54,M,-9.8,M,0,
1638156091215939528,1352,1638156091207985401,/GNSS,$GPGGA,12090.6,40.0559083333,N,116.17069,E,1,13,1.0,248.54,M,-9.8,M,0,
1638156091415933013,1353,1638156091407983065,/GNSS,$GPGGA,12090.8,40.0559066667,N,116.170713333,E,1,13,1.0,248.55,M,-9.8,M,0,
1638156091615919606,1354,1638156091607954502,/GNSS,$GPGGA,12091.0,40.055905,N,116.170736667,E,1,13,1.0,248.56,M,-9.8,M,0,
1638156091815950869,1355,1638156091808030605,/GNSS,$GPGGA,12091.2,40.055905,N,116.17076,E,1,13,1.0,248.53,M,-9.8,M,0,
1638156092015937286,1356,1638156092008028507,/GNSS,$GPGGA,12091.4,40.0559033333,N,116.170783333,E,1,13,1.0,248.54,M,-9.8,M,0,
1638156092215956285,1357,1638156092208030701,/GNSS,$GPGGA,12091.6,40.0559016667,N,116.170806667,E,1,13,1.0,248.56,M,-9.8,M,0,
1638156092416049416,1358,1638156092408053637,/GNSS,$GPGGA,12091.8,40.0559016667,N,116.17083,E,1,13,1.0,248.54,M,-9.8,M,0,
1638156092616055835,1359,1638156092608059168,/GNSS,$GPGGA,12092.0,40.0559,N,116.170855,E,1,13,1.0,248.47,M,-9.8,M,0,
1638156092815945824,1360,1638156092807981253,/GNSS,$GPGGA,12092.2,40.0558983333,N,116.170878333,E,1,13,1.0,248.42,M,-9.8,M,0,
1638156093015941146,1361,1638156093007977724,/GNSS,$GPGGA,12092.4,40.0558966667,N,116.170901667,E,1,13,1.0,248.42,M,-9.8,M,0,
1638156093215927991,1362,1638156093207962036,/GNSS,$GPGGA,12092.6,40.0558966667,N,116.170925,E,1,13,1.0,248.41,M,-9.8,M,0,
1638156093415937453,1363,1638156093407976866,/GNSS,$GPGGA,12092.8,40.055895,N,116.170948333,E,1,13,1.0,248.38,M,-9.8,M,0,
1638156093615943057,1364,1638156093607976913,/GNSS,$GPGGA,12093.0,40.0558933333,N,116.170971667,E,1,13,1.0,248.36,M,-9.8,M,0,
1638156093815977354,1365,1638156093808009148,/GNSS,$GPGGA,12093.2,40.0558933333,N,116.170995,E,1,13,1.0,248.35,M,-9.8,M,0,
1638156094015924236,1366,1638156094007981300,/GNSS,$GPGGA,12093.4,40.0558916667,N,116.171018333,E,1,13,1.0,248.37,M,-9.8,M,0,
1638156094215937814,1367,1638156094207993269,/GNSS,$GPGGA,12093.6,40.05589,N,116.171041667,E,1,13,1.0,248.33,M,-9.8,M,0,
1638156094415961324,1368,1638156094407997847,/GNSS,$GPGGA,12093.8,40.0558883333,N,116.171065,E,1,13,1.0,248.32,M,-9.8,M,0,
1638156094615936809,1369,1638156094607992649,/GNSS,$GPGGA,12094.0,40.0558883333,N,116.171088333,E,1,13,1.0,248.29,M,-9.8,M,0,
1638156094815934990,1370,1638156094808002234,/GNSS,$GPGGA,12094.2,40.0558866667,N,116.171113333,E,1,13,1.0,248.36,M,-9.8,M,0,
1638156095015969127,1371,1638156095008000135,/GNSS,$GPGGA,12094.4,40.0558866667,N,116.171136667,E,1,13,1.0,248.35,M,-9.8,M,0,
1638156095215936639,1372,1638156095207999706,/GNSS,$GPGGA,12094.6,40.055885,N,116.17116,E,1,13,1.0,248.46,M,-9.8,M,0,
1638156095415932107,1373,1638156095408000946,/GNSS,$GPGGA,12094.8,40.055885,N,116.171181667,E,1,13,1.0,248.17,M,-9.8,M,0,
1638156095615929023,1374,1638156095608000994,/GNSS,$GPGGA,12095.0,40.0558833333,N,116.171205,E,1,13,1.0,248.16,M,-9.8,M,0,
1638156095815941642,1375,1638156095808007002,/GNSS,$GPGGA,12095.2,40.0558833333,N,116.171228333,E,1,13,1.0,248.19,M,-9.8,M,0,
1638156096015980035,1376,1638156096008007526,/GNSS,$GPGGA,12095.4,40.0558816667,N,116.171251667,E,1,13,1.0,248.18,M,-9.8,M,0,
1638156096215963517,1377,1638156096208016634,/GNSS,$GPGGA,12095.6,40.0558816667,N,116.171275,E,1,13,1.0,248.18,M,-9.8,M,0,
1638156096415939144,1378,1638156096408001661,/GNSS,$GPGGA,12095.8,40.05588,N,116.171298333,E,1,13,1.0,248.21,M,-9.8,M,0,
1638156096615934068,1379,1638156096608000517,/GNSS,$GPGGA,12096.0,40.0558783333,N,116.171321667,E,1,13,1.0,248.25,M,-9.8,M,0,
1638156096815939913,1380,1638156096808000803,/GNSS,$GPGGA,12096.2,40.0558783333,N,116.171345,E,1,13,1.0,248.23,M,-9.8,M,0,
1638156097015934318,1381,1638156097008003712,/GNSS,$GPGGA,12096.4,40.0558766667,N,116.171368333,E,1,13,1.0,248.21,M,-9.8,M,0,
1638156097215926942,1382,1638156097207999468,/GNSS,$GPGGA,12096.6,40.0558766667,N,116.171391667,E,1,13,1.0,248.25,M,-9.8,M,0,
1638156097416028378,1383,1638156097408048391,/GNSS,$GPGGA,12096.8,40.055875,N,116.171415,E,1,13,1.0,248.25,M,-9.8,M,0,
1638156097615938443,1384,1638156097608000755,/GNSS,$GPGGA,12097.0,40.055875,N,116.171438333,E,1,12,1.0,248.38,M,-9.8,M,0,
1638156097815960654,1385,1638156097808020592,/GNSS,$GPGGA,12097.2,40.0558716667,N,116.171461667,E,1,13,1.0,248.3,M,-9.8,M,0,
1638156098015935538,1386,1638156098007998466,/GNSS,$GPGGA,12097.4,40.0558716667,N,116.171485,E,1,13,1.0,248.33,M,-9.8,M,0,
1638156098215943014,1387,1638156098207999706,/GNSS,$GPGGA,12097.6,40.05587,N,116.171508333,E,1,13,1.0,248.35,M,-9.8,M,0,
1638156098415931243,1388,1638156098407989264,/GNSS,$GPGGA,12097.8,40.05587,N,116.17153,E,1,13,1.0,248.36,M,-9.8,M,0,
1638156098615940535,1389,1638156098608006001,/GNSS,$GPGGA,12098.0,40.0558683333,N,116.171553333,E,1,13,1.0,248.37,M,-9.8,M,0,
1638156098815945852,1390,1638156098807999372,/GNSS,$GPGGA,12098.2,40.0558683333,N,116.171576667,E,1,13,1.0,248.4,M,-9.8,M,0,
1638156099015941347,1391,1638156099008001328,/GNSS,$GPGGA,12098.4,40.0558666667,N,116.1716,E,1,13,1.0,248.42,M,-9.8,M,0,
1638156099215896803,1392,1638156099207955360,/GNSS,$GPGGA,12098.6,40.055865,N,116.171623333,E,1,13,1.0,248.52,M,-9.8,M,0,
1638156099415942254,1393,1638156099407994032,/GNSS,$GPGGA,12098.8,40.055865,N,116.171646667,E,1,13,1.0,248.55,M,-9.8,M,0,
1638156099615936674,1394,1638156099607994318,/GNSS,$GPGGA,12099.0,40.0558633333,N,116.17167,E,1,13,1.0,248.55,M,-9.8,M,0,
1638156099815934729,1395,1638156099807998896,/GNSS,$GPGGA,12099.2,40.0558616667,N,116.171693333,E,1,13,1.0,248.61,M,-9.8,M,0,
1638156100015935222,1396,1638156100008000135,/GNSS,$GPGGA,12099.4,40.0558616667,N,116.171716667,E,1,13,1.0,248.59,M,-9.8,M,0,
1638156100215940336,1397,1638156100207999229,/GNSS,$GPGGA,12099.6,40.05586,N,116.17174,E,1,13,1.0,248.58,M,-9.8,M,0,
1638156100415928164,1398,1638156100407987595,/GNSS,$GPGGA,12099.8,40.0558583333,N,116.171763333,E,1,13,1.0,248.58,M,-9.8,M,0,
1638156100615929099,1399,1638156100607986689,/GNSS,$GPGGA,12100.0,40.0558583333,N,116.171786667,E,1,13,1.0,248.58,M,-9.8,M,0,
1638156100815934890,1400,1638156100808012009,/GNSS,$GPGGA,12100.2,40.0558566667,N,116.17181,E,1,13,1.0,248.54,M,-9.8,M,0,
1638156101015964777,1401,1638156101008016109,/GNSS,$GPGGA,12100.4,40.0558566667,N,116.171833333,E,1,13,1.0,248.53,M,-9.8,M,0,
1638156101215962322,1402,1638156101208025694,/GNSS,$GPGGA,12100.6,40.055855,N,116.171856667,E,1,13,1.0,248.53,M,-9.8,M,0,
1638156101415931916,1403,1638156101408011436,/GNSS,$GPGGA,12100.8,40.0558533333,N,116.171878333,E,1,13,1.0,248.49,M,-9.8,M,0,
1638156101615939033,1404,1638156101608015060,/GNSS,$GPGGA,12101.0,40.0558533333,N,116.171901667,E,1,13,1.0,248.31,M,-9.8,M,0,
1638156101815936607,1405,1638156101807999134,/GNSS,$GPGGA,12101.2,40.0558516667,N,116.171925,E,1,13,1.0,248.34,M,-9.8,M,0,
1638156102015934862,1406,1638156102007998466,/GNSS,$GPGGA,12101.4,40.05585,N,116.171948333,E,1,13,1.0,248.41,M,-9.8,M,0,
1638156102215931857,1407,1638156102207997084,/GNSS,$GPGGA,12101.6,40.0558483333,N,116.171971667,E,1,13,1.0,248.39,M,-9.8,M,0,
1638156102415936590,1408,1638156102407996893,/GNSS,$GPGGA,12101.8,40.0558483333,N,116.171995,E,1,13,1.0,248.44,M,-9.8,M,0,
1638156102615933393,1409,1638156102607998610,/GNSS,$GPGGA,12102.0,40.0558466667,N,116.172018333,E,1,13,1.0,248.47,M,-9.8,M,0,
1638156102815940821,1410,1638156102807997465,/GNSS,$GPGGA,12102.2,40.0558466667,N,116.172041667,E,1,13,1.0,248.44,M,-9.8,M,0,
1638156103015925642,1411,1638156103007995844,/GNSS,$GPGGA,12102.4,40.055845,N,116.172065,E,1,13,1.0,248.44,M,-9.8,M,0,
1638156103215933020,1412,1638156103207997561,/GNSS,$GPGGA,12102.6,40.0558433333,N,116.172088333,E,1,13,1.0,248.44,M,-9.8,M,0,
1638156103415931572,1413,1638156103408000708,/GNSS,$GPGGA,12102.8,40.0558433333,N,116.172111667,E,1,13,1.0,248.46,M,-9.8,M,0,
1638156103615930571,1414,1638156103607997894,/GNSS,$GPGGA,12103.0,40.0558416667,N,116.172135,E,1,13,1.0,248.47,M,-9.8,M,0,
1638156103815924585,1415,1638156103807986259,/GNSS,$GPGGA,12103.2,40.0558416667,N,116.172156667,E,1,13,1.0,248.45,M,-9.8,M,0,
1638156104015941380,1416,1638156104008007526,/GNSS,$GPGGA,12103.4,40.05584,N,116.17218,E,1,13,1.0,248.46,M,-9.8,M,0,
1638156104215935554,1417,1638156104208002806,/GNSS,$GPGGA,12103.6,40.05584,N,116.172203333,E,1,13,1.0,248.47,M,-9.8,M,0,
1638156104415932413,1418,1638156104408000469,/GNSS,$GPGGA,12103.8,40.0558383333,N,116.172226667,E,1,13,1.0,248.5,M,-9.8,M,0,
1638156104615945516,1419,1638156104608003616,/GNSS,$GPGGA,12104.0,40.0558366667,N,116.17225,E,1,13,1.0,248.51,M,-9.8,M,0,
1638156104815952213,1420,1638156104808002234,/GNSS,$GPGGA,12104.2,40.0558366667,N,116.172273333,E,1,13,1.0,248.38,M,-9.8,M,0,
1638156105016015613,1421,1638156105008003473,/GNSS,$GPGGA,12104.4,40.055835,N,116.172296667,E,1,13,1.0,248.36,M,-9.8,M,0,
1638156105216042178,1422,1638156105208024979,/GNSS,$GPGGA,12104.6,40.055835,N,116.17232,E,1,13,1.0,248.36,M,-9.8,M,0,
1638156105415986854,1423,1638156105408009529,/GNSS,$GPGGA,12104.8,40.0558333333,N,116.172343333,E,1,13,1.0,248.37,M,-9.8,M,0,
1638156105615953676,1424,1638156105608008862,/GNSS,$GPGGA,12105.0,40.0558316667,N,116.172366667,E,1,13,1.0,248.32,M,-9.8,M,0,
1638156105815978564,1425,1638156105808003187,/GNSS,$GPGGA,12105.2,40.0558316667,N,116.17239,E,1,13,1.0,248.25,M,-9.8,M,0,
1638156106015987627,1426,1638156106008017063,/GNSS,$GPGGA,12105.4,40.05583,N,116.172413333,E,1,13,1.0,248.18,M,-9.8,M,0,
1638156106215933944,1427,1638156106207989216,/GNSS,$GPGGA,12105.6,40.05583,N,116.172436667,E,1,13,1.0,248.15,M,-9.8,M,0,
1638156106415917571,1428,1638156106407974958,/GNSS,$GPGGA,12105.8,40.0558283333,N,116.17246,E,1,13,1.0,248.14,M,-9.8,M,0,
1638156106615928853,1429,1638156106607988596,/GNSS,$GPGGA,12106.0,40.0558266667,N,116.172483333,E,1,13,1.0,248.12,M,-9.8,M,0,
1638156106815936284,1430,1638156106807999849,/GNSS,$GPGGA,12106.2,40.0558266667,N,116.172506667,E,1,13,1.0,248.1,M,-9.8,M,0,
1638156107015932604,1431,1638156107007974625,/GNSS,$GPGGA,12106.4,40.055825,N,116.172528333,E,1,13,1.0,248.07,M,-9.8,M,0,
1638156107215932319,1432,1638156107208001375,/GNSS,$GPGGA,12106.6,40.055825,N,116.172551667,E,1,13,1.0,248.11,M,-9.8,M,0,
1638156107415933659,1433,1638156107407999992,/GNSS,$GPGGA,12106.8,40.0558233333,N,116.172575,E,1,13,1.0,248.12,M,-9.8,M,0,
1638156107615963992,1434,1638156107608015776,/GNSS,$GPGGA,12107.0,40.0558216667,N,116.172598333,E,1,13,1.0,248.22,M,-9.8,M,0,
